rnum,rank,targetDt,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,audiCnt,scrnCnt,showCnt,movieNmEn,genreAlt,repNationNm,repGenreNm
1,1,20230626,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,646020543,30.1,65138,1019,3634,Elemental,애니메이션,미국,애니메이션
2,2,20230627,OLD,20226411,범죄도시3,2023-05-31 00:00:00,527623157,25.8,54780,1049,4584,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
3,3,20230627,OLD,20211937,귀공자,2023-06-21 00:00:00,302179430,14.8,30991,864,3192,The Childe,액션,한국,액션
5,5,20230627,OLD,20231971,플래시,2023-06-14 00:00:00,86617419,4.2,8500,554,1141,The Flash,액션,미국,액션
7,7,20230627,OLD,20232025,트랜스포머: 비스트의 서막,2023-06-06 00:00:00,18099498,0.9,1930,202,255,Transformers: Rise of the Beasts ,액션,미국,액션
9,9,20230627,OLD,20231496,가디언즈 오브 갤럭시: Volume 3,2023-05-03 00:00:00,9249948,0.5,942,64,73,Guardians of the Galaxy Volume 3,액션,미국,액션
1,1,20230627,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,671359810,32.9,68442,1069,3689,Elemental,애니메이션,미국,애니메이션
3,3,20230628,OLD,20226411,범죄도시3,2023-05-31 00:00:00,478562304,13.8,61293,975,3674,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230628,OLD,20211937,귀공자,2023-06-21 00:00:00,248447782,7.1,30638,728,1898,The Childe,액션,한국,액션
9,9,20230628,OLD,20231971,플래시,2023-06-14 00:00:00,37255809,1.1,4757,253,324,The Flash,액션,미국,액션
1,1,20230628,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,889896195,25.6,110279,1032,3476,Elemental,애니메이션,미국,애니메이션
3,3,20230629,OLD,20226411,범죄도시3,2023-05-31 00:00:00,421611330,16.7,49050,930,3643,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
4,4,20230629,OLD,20211937,귀공자,2023-06-21 00:00:00,218031227,8.6,21896,717,1894,The Childe,액션,한국,액션
10,10,20230629,OLD,20231971,플래시,2023-06-14 00:00:00,24334507,1,2613,233,304,The Flash,액션,미국,액션
1,1,20230629,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,724625034,28.7,73793,1017,3477,Elemental,애니메이션,미국,애니메이션
3,3,20230630,OLD,20226411,범죄도시3,2023-05-31 00:00:00,616843198,16.1,72032,980,3867,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230630,OLD,20211937,귀공자,2023-06-21 00:00:00,265216884,6.9,26457,708,1932,The Childe,액션,한국,액션
9,9,20230630,OLD,20231971,플래시,2023-06-14 00:00:00,39214060,1,4174,227,300,The Flash,액션,미국,액션
1,1,20230630,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1342655433,35,133211,1094,3906,Elemental,애니메이션,미국,애니메이션
3,3,20230701,OLD,20226411,범죄도시3,2023-05-31 00:00:00,1144877845,15.4,129963,932,3771,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230701,OLD,20211937,귀공자,2023-06-21 00:00:00,449173999,6,42972,692,1637,The Childe,액션,한국,액션
8,8,20230701,OLD,20231971,플래시,2023-06-14 00:00:00,67874439,0.9,6691,219,278,The Flash,액션,미국,액션
1,1,20230701,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,2938583289,39.4,289901,1349,5355,Elemental,애니메이션,미국,애니메이션
3,3,20230702,OLD,20226411,범죄도시3,2023-05-31 00:00:00,1045227290,16,118666,943,3644,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230702,OLD,20211937,귀공자,2023-06-21 00:00:00,396684098,6.1,37477,685,1582,The Childe,액션,한국,액션
8,8,20230702,OLD,20231971,플래시,2023-06-14 00:00:00,52680823,0.8,5274,206,263,The Flash,액션,미국,액션
1,1,20230702,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,2669092347,40.8,264713,1364,5257,Elemental,애니메이션,미국,애니메이션
2,2,20230703,OLD,20226411,범죄도시3,2023-05-31 00:00:00,368180510,18.3,42986,855,3470,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
4,4,20230703,OLD,20211937,귀공자,2023-06-21 00:00:00,151905203,7.5,15852,645,1675,The Childe,액션,한국,액션
9,9,20230703,OLD,20231971,플래시,2023-06-14 00:00:00,15999249,0.8,1695,186,239,The Flash,액션,미국,액션
1,1,20230703,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,752606339,37.4,77403,1107,4247,Elemental,애니메이션,미국,애니메이션
2,2,20230704,OLD,20226411,범죄도시3,2023-05-31 00:00:00,329940326,16.3,38659,857,3463,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230704,OLD,20211937,귀공자,2023-06-21 00:00:00,130432757,6.4,13653,650,1668,The Childe,액션,한국,액션
8,8,20230704,OLD,20231971,플래시,2023-06-14 00:00:00,19901055,1,2198,193,252,The Flash,액션,미국,액션
1,1,20230704,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,817049855,40.3,84363,1135,4262,Elemental,애니메이션,미국,애니메이션
2,2,20230705,OLD,20226411,범죄도시3,2023-05-31 00:00:00,291697395,12,34120,765,2824,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230705,NEW,20224579,악마들,2023-07-05 00:00:00,169268216,7,17601,613,1889,Devils,"액션,스릴러",한국,액션
6,6,20230705,OLD,20211937,귀공자,2023-06-21 00:00:00,94209356,3.9,9902,582,1161,The Childe,액션,한국,액션
10,10,20230705,NEW,20232078,풍재기시,2023-07-05 00:00:00,26096128,1.1,3088,174,236,Where the Wind Blows,"범죄,드라마",홍콩,범죄
1,1,20230705,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,983680110,40.5,101651,1141,4540,Elemental,애니메이션,미국,애니메이션
2,2,20230706,OLD,20226411,범죄도시3,2023-05-31 00:00:00,254899474,12,29875,772,2800,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230706,OLD,20224579,악마들,2023-07-05 00:00:00,119580841,5.6,12258,600,1717,Devils,"액션,스릴러",한국,액션
6,6,20230706,OLD,20211937,귀공자,2023-06-21 00:00:00,87947830,4.1,9306,583,1140,The Childe,액션,한국,액션
10,10,20230706,OLD,20232078,풍재기시,2023-07-05 00:00:00,12544278,0.6,1491,166,213,Where the Wind Blows,"범죄,드라마",홍콩,범죄
1,1,20230706,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,919001086,43.3,95076,1174,4635,Elemental,애니메이션,미국,애니메이션
2,2,20230707,OLD,20226411,범죄도시3,2023-05-31 00:00:00,342610074,11.6,39847,802,2970,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
5,5,20230707,OLD,20224579,악마들,2023-07-05 00:00:00,118610875,4,11585,595,1630,Devils,"액션,스릴러",한국,액션
6,6,20230707,OLD,20211937,귀공자,2023-06-21 00:00:00,101646320,3.4,10282,602,1166,The Childe,액션,한국,액션
10,10,20230707,OLD,20232078,풍재기시,2023-07-05 00:00:00,14746648,0.5,1620,164,216,Where the Wind Blows,"범죄,드라마",홍콩,범죄
1,1,20230707,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1442900108,48.8,144760,1256,5021,Elemental,애니메이션,미국,애니메이션
2,2,20230708,NEW,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,877527966,12.6,82523,496,896,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230708,OLD,20226411,범죄도시3,2023-05-31 00:00:00,631888202,9.1,71549,833,2845,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
8,8,20230708,OLD,20211937,귀공자,2023-06-21 00:00:00,155274075,2.2,15524,541,937,The Childe,액션,한국,액션
9,9,20230708,OLD,20224579,악마들,2023-07-05 00:00:00,143491829,2.1,13751,572,1149,Devils,"액션,스릴러",한국,액션
1,1,20230708,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,3339102124,47.9,334427,1639,6167,Elemental,애니메이션,미국,애니메이션
2,2,20230709,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,895214066,13.8,83692,500,893,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230709,OLD,20226411,범죄도시3,2023-05-31 00:00:00,518361297,8,58788,823,2702,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
8,8,20230709,OLD,20211937,귀공자,2023-06-21 00:00:00,135821629,2.1,13461,519,894,The Childe,액션,한국,액션
9,9,20230709,OLD,20224579,악마들,2023-07-05 00:00:00,114203643,1.8,10853,551,1056,Devils,"액션,스릴러",한국,액션
1,1,20230709,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,3195716759,49.4,321254,1664,6019,Elemental,애니메이션,미국,애니메이션
2,2,20230710,OLD,20226411,범죄도시3,2023-05-31 00:00:00,190122476,11.6,21639,709,2662,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
6,6,20230710,OLD,20211937,귀공자,2023-06-21 00:00:00,68281202,4.2,7069,494,1010,The Childe,액션,한국,액션
7,7,20230710,OLD,20224579,악마들,2023-07-05 00:00:00,55636723,3.4,5669,516,1116,Devils,"액션,스릴러",한국,액션
1,1,20230710,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,771788622,47.2,78297,1188,4898,Elemental,애니메이션,미국,애니메이션
2,2,20230711,OLD,20226411,범죄도시3,2023-05-31 00:00:00,162967034,10.7,19044,715,2590,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
6,6,20230711,OLD,20211937,귀공자,2023-06-21 00:00:00,63889688,4.2,6693,518,999,The Childe,액션,한국,액션
7,7,20230711,OLD,20224579,악마들,2023-07-05 00:00:00,41746013,2.8,4238,503,1013,Devils,"액션,스릴러",한국,액션
1,1,20230711,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,673860404,44.4,69006,1232,4888,Elemental,애니메이션,미국,애니메이션
1,1,20230712,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,2272563379,69.4,229753,2437,9565,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230712,OLD,20226411,범죄도시3,2023-05-31 00:00:00,75185581,2.3,9001,644,1067,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230712,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,617303979,18.9,63809,910,3088,Elemental,애니메이션,미국,애니메이션
1,1,20230713,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,1600825537,63.5,162754,2408,9330,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230713,OLD,20226411,범죄도시3,2023-05-31 00:00:00,74195603,2.9,8812,637,1026,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230713,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,532944062,21.1,55254,939,3157,Elemental,애니메이션,미국,애니메이션
1,1,20230714,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,2375134360,63.5,231397,2406,9518,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230714,OLD,20226411,범죄도시3,2023-05-31 00:00:00,91902403,2.5,10695,665,1080,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230714,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,890961731,23.8,89442,1057,3556,Elemental,애니메이션,미국,애니메이션
1,1,20230715,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,5446896385,60.1,528901,2311,9456,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
4,4,20230715,OLD,20226411,범죄도시3,2023-05-31 00:00:00,171174848,1.9,19463,614,924,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230715,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,2651721472,29.3,265727,1269,4755,Elemental,애니메이션,미국,애니메이션
1,1,20230716,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,4603221798,57.1,448499,2268,9033,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
4,4,20230716,OLD,20226411,범죄도시3,2023-05-31 00:00:00,148036410,1.8,16877,610,910,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230716,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,2565467244,31.8,257323,1286,4714,Elemental,애니메이션,미국,애니메이션
1,1,20230717,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,1276722412,57.8,129271,2195,8408,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
4,4,20230717,OLD,20226411,범죄도시3,2023-05-31 00:00:00,61955625,2.8,7343,614,978,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230717,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,590809840,26.7,60319,1022,3814,Elemental,애니메이션,미국,애니메이션
1,1,20230718,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,1149090784,50.5,117419,2212,8286,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230718,NEW,20218541,밀수,2023-07-26 00:00:00,111990000,4.9,11302,50,54,Smugglers,액션,한국,액션
5,5,20230718,OLD,20226411,범죄도시3,2023-05-31 00:00:00,68861278,3,8312,621,988,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230718,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,623350611,27.4,64848,1069,3863,Elemental,애니메이션,미국,애니메이션
1,1,20230719,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,1106975958,32.7,113225,1810,6587,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
6,6,20230719,OLD,20218541,밀수,2023-07-26 00:00:00,90873000,2.7,9975,44,44,Smugglers,액션,한국,액션
7,7,20230719,OLD,20226411,범죄도시3,2023-05-31 00:00:00,34553802,1,4258,287,422,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230719,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,728673618,21.5,77965,1031,3627,Elemental,애니메이션,미국,애니메이션
2,2,20230720,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,999252558,26.4,103026,1673,5893,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
8,8,20230720,OLD,20218541,밀수,2023-07-26 00:00:00,68933000,1.8,6965,31,33,Smugglers,액션,한국,액션
10,10,20230720,OLD,20226411,범죄도시3,2023-05-31 00:00:00,23116852,0.6,3072,192,242,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
3,3,20230720,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,619667949,16.4,67364,954,3022,Elemental,애니메이션,미국,애니메이션
1,1,20230721,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,1410050633,34.3,141339,1691,6144,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
7,7,20230721,OLD,20218541,밀수,2023-07-26 00:00:00,52203000,1.3,5467,26,27,Smugglers,액션,한국,액션
2,2,20230721,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,840807001,20.4,87024,1023,3333,Elemental,애니메이션,미국,애니메이션
1,1,20230722,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,3114652151,40.1,298526,1616,6003,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
9,9,20230722,OLD,20226411,범죄도시3,2023-05-31 00:00:00,38440011,0.5,4463,176,219,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
10,10,20230722,OLD,20218541,밀수,2023-07-26 00:00:00,49151500,0.6,4282,13,14,Smugglers,액션,한국,액션
2,2,20230722,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1961139558,25.2,196240,1163,4159,Elemental,애니메이션,미국,애니메이션
1,1,20230723,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,2791393096,39.1,269577,1613,5757,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
8,8,20230723,OLD,20226411,범죄도시3,2023-05-31 00:00:00,34797919,0.5,3976,168,205,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230723,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1923302029,26.9,192997,1174,4141,Elemental,애니메이션,미국,애니메이션
1,1,20230724,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,846193552,32.1,84652,1532,5450,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
10,10,20230724,OLD,20226411,범죄도시3,2023-05-31 00:00:00,17871408,0.7,2189,168,214,THE ROUNDUP : NO WAY OUT,"범죄,액션",한국,범죄
2,2,20230724,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,658205909,25,68623,990,3562,Elemental,애니메이션,미국,애니메이션
1,1,20230725,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,756046478,29.6,75454,1546,5409,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
2,2,20230725,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,652668095,25.6,68568,998,3558,Elemental,애니메이션,미국,애니메이션
1,1,20230726,NEW,20218541,밀수,2023-07-26 00:00:00,2572699638,55.8,318084,1932,9141,Smugglers,액션,한국,액션
2,2,20230726,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,597346762,13,75244,844,2348,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230726,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,607396370,13.2,73203,816,2325,Elemental,애니메이션,미국,애니메이션
1,1,20230727,OLD,20218541,밀수,2023-07-26 00:00:00,1809387727,47.9,189507,1867,8946,Smugglers,액션,한국,액션
3,3,20230727,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,444730501,11.8,46743,827,2333,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
2,2,20230727,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,628075687,16.6,66380,830,2441,Elemental,애니메이션,미국,애니메이션
1,1,20230728,OLD,20218541,밀수,2023-07-26 00:00:00,2283829531,49.4,229232,1877,9221,Smugglers,액션,한국,액션
3,3,20230728,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,608124492,13.2,61122,839,2397,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
2,2,20230728,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,797669888,17.3,81238,889,2664,Elemental,애니메이션,미국,애니메이션
1,1,20230729,OLD,20218541,밀수,2023-07-26 00:00:00,4805556653,54,473849,1845,9176,Smugglers,액션,한국,액션
3,3,20230729,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,1311595494,14.7,130454,916,2582,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
2,2,20230729,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1460197842,16.4,145654,1037,3285,Elemental,애니메이션,미국,애니메이션
1,1,20230730,OLD,20218541,밀수,2023-07-26 00:00:00,4788363585,56.1,473016,1837,8961,Smugglers,액션,한국,액션
3,3,20230730,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,1177228828,13.8,117743,892,2520,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
2,2,20230730,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1374137372,16.1,137320,1039,3252,Elemental,애니메이션,미국,애니메이션
1,1,20230731,OLD,20218541,밀수,2023-07-26 00:00:00,2415911596,49.3,253361,1759,8511,Smugglers,액션,한국,액션
3,3,20230731,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,597916950,12.2,63003,838,2393,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
2,2,20230731,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,998663506,20.4,106769,938,3071,Elemental,애니메이션,미국,애니메이션
1,1,20230801,OLD,20218541,밀수,2023-07-26 00:00:00,2329892291,50.5,246033,1771,8557,Smugglers,액션,한국,액션
3,3,20230801,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,557091521,12.1,58912,846,2430,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
2,2,20230801,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,932302765,20.2,99327,959,3181,Elemental,애니메이션,미국,애니메이션
1,1,20230802,OLD,20218541,밀수,2023-07-26 00:00:00,1811663514,33.7,193441,1138,4184,Smugglers,액션,한국,액션
5,5,20230802,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,297931417,5.5,31236,541,1026,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
4,4,20230802,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,720417292,13.4,76353,753,2037,Elemental,애니메이션,미국,애니메이션
1,1,20230803,OLD,20218541,밀수,2023-07-26 00:00:00,1684396825,36.3,180214,1370,4711,Smugglers,액션,한국,액션
5,5,20230803,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,266956181,5.7,27973,571,1045,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230803,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,628059378,13.5,66827,895,2274,Elemental,애니메이션,미국,애니메이션
1,1,20230804,OLD,20218541,밀수,2023-07-26 00:00:00,2062030630,41,210323,1497,5474,Smugglers,액션,한국,액션
5,5,20230804,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,334605837,6.7,33686,593,1118,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230804,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,696190365,13.8,70918,946,2543,Elemental,애니메이션,미국,애니메이션
1,1,20230805,OLD,20218541,밀수,2023-07-26 00:00:00,3790135761,43.4,383254,1597,6227,Smugglers,액션,한국,액션
5,5,20230805,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,546914142,6.3,54665,614,1174,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230805,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1149403453,13.2,114636,1019,2862,Elemental,애니메이션,미국,애니메이션
1,1,20230806,OLD,20218541,밀수,2023-07-26 00:00:00,3399416429,43,344094,1614,6172,Smugglers,액션,한국,액션
5,5,20230806,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,458262434,5.8,45991,614,1148,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230806,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,1060157637,13.4,106277,1009,2829,Elemental,애니메이션,미국,애니메이션
1,1,20230807,OLD,20218541,밀수,2023-07-26 00:00:00,1232697801,42.2,132290,1462,5905,Smugglers,액션,한국,액션
5,5,20230807,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,182954660,6.3,19236,576,1134,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230807,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,386875002,13.2,41064,849,2546,Elemental,애니메이션,미국,애니메이션
1,1,20230808,OLD,20218541,밀수,2023-07-26 00:00:00,1108084810,40.5,119426,1456,5929,Smugglers,액션,한국,액션
5,5,20230808,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,168226767,6.1,17911,589,1147,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230808,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,384533111,14.1,41604,865,2553,Elemental,애니메이션,미국,애니메이션
2,2,20230809,OLD,20218541,밀수,2023-07-26 00:00:00,714361869,18.7,77326,1095,4087,Smugglers,액션,한국,액션
6,6,20230809,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,86761401,2.3,9066,372,646,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
10,10,20230809,NEW,20192995,보호자,2023-08-15 00:00:00,34873000,0.9,3489,13,13,A Man of Reason,"액션,드라마",한국,액션
3,3,20230809,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,291534232,7.6,31300,650,1852,Elemental,애니메이션,미국,애니메이션
2,2,20230810,OLD,20218541,밀수,2023-07-26 00:00:00,619229613,20.5,65400,1098,3998,Smugglers,액션,한국,액션
7,7,20230810,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,78489944,2.6,8123,360,601,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230810,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,231019074,7.7,24960,654,1741,Elemental,애니메이션,미국,애니메이션
2,2,20230811,OLD,20218541,밀수,2023-07-26 00:00:00,888925246,20,93882,1149,4338,Smugglers,액션,한국,액션
5,5,20230811,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,126725535,2.9,13322,381,655,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230811,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,380200373,8.6,40043,709,1880,Elemental,애니메이션,미국,애니메이션
2,2,20230812,OLD,20218541,밀수,2023-07-26 00:00:00,1697547095,20.1,170216,1186,4422,Smugglers,액션,한국,액션
5,5,20230812,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,246051083,2.9,24680,414,720,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230812,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,764511273,9,76349,769,2093,Elemental,애니메이션,미국,애니메이션
2,2,20230813,OLD,20218541,밀수,2023-07-26 00:00:00,1610528146,20,161351,1162,4329,Smugglers,액션,한국,액션
5,5,20230813,OLD,20232631,미션 임파서블: 데드 레코닝 PART ONE,2023-07-12 00:00:00,231608741,2.9,23262,405,708,Mission: Impossible - Dead Reckoning Part One,"액션,스릴러,어드벤처",미국,액션
3,3,20230813,OLD,20228930,엘리멘탈,2023-06-14 00:00:00,764354459,9.5,76450,763,2096,Elemental,애니메이션,미국,애니메이션
2,2,20230814,OLD,20218541,밀수,2023-07-26 00:00:00,1111485528,21.5,117902,1103,4302,Smugglers,액션,한국,액션
